measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
25,15,2009,2015,MO217,1.0,2.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO219,8.0,20.0,40.0,4,16.6667,EXCEEDS_MISSING_FILT,,,,,,,
25,15,2009,2015,MO221,2.0,4.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO223,0.0,2.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO225,1.0,4.0,25.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO227,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO229,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO510,329.0,1095.0,30.0457,50,4.3668,OK,,,,,,,
25,16,2009,2015,MO,166.0,652.0,25.4601,133,16.9427,EXCEEDS_MISSING_FILT,,,,,,,
25,16,2009,2015,MO001,0.0,4.0,0.0,1,20.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO003,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO005,0.0,4.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO007,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO009,2.0,19.0,10.5263,11,36.6667,EXCEEDS_MISSING_PARENT,,,,,,,
25,16,2009,2015,MO011,0.0,2.0,0.0,2,50.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO013,2.0,7.0,28.5714,0,0.0,HIGH_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO015,0.0,4.0,0.0,1,20.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO017,1.0,2.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO019,4.0,6.0,66.6667,2,25.0,EXCEEDS_MISSING_FILT,,,,,,,
25,16,2009,2015,MO021,4.0,6.0,66.6667,1,14.2857,EXCEEDS_MISSING_FILT,,,,,,,
25,16,2009,2015,MO023,3.0,17.0,17.6471,5,22.7273,EXCEEDS_MISSING_FILT,,,,,,,
25,16,2009,2015,MO025,4.0,9.0,44.4444,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO027,5.0,20.0,25.0,4,16.6667,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO029,2.0,5.0,40.0,0,0.0,HIGH_MISSING_PARENT,,,,,,,
25,16,2009,2015,MO031,2.0,7.0,28.5714,0,0.0,OK,,,,,,,
25,16,2009,2015,MO033,1.0,6.0,16.6667,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO035,0.0,0.0,,0,,NO_DATA,,,,,,,
25,16,2009,2015,MO037,1.0,17.0,5.8824,0,0.0,HIGH_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO039,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO041,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO043,1.0,7.0,14.2857,9,56.25,EXCEEDS_MISSING_PARENT,,,,,,,
25,16,2009,2015,MO045,1.0,4.0,25.0,1,20.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO047,1.0,2.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO049,3.0,12.0,25.0,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO051,1.0,4.0,25.0,4,50.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO053,2.0,3.0,66.6667,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO055,9.0,26.0,34.6154,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO057,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO059,4.0,8.0,50.0,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO061,2.0,8.0,25.0,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO063,0.0,1.0,0.0,2,66.6667,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO065,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO067,1.0,8.0,12.5,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO069,3.0,6.0,50.0,0,0.0,OK,,,,,,,
25,16,2009,2015,MO071,0.0,0.0,,2,,NO_DATA,,,,,,,
25,16,2009,2015,MO073,0.0,0.0,,0,,NO_DATA,,,,,,,
25,16,2009,2015,MO075,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
